"replications","input1","input2","input3","input4","output1","output2"
475,"A",1,"Z",11,0.704498006091132,1.35352203407299
476,"A",1,"Z",11,2.83596776229751,1.33423920465105
477,"A",1,"Z",11,1.47845332675843,1.3681363069901
478,"A",1,"Z",11,2.51212921489385,3.43817089331307
479,"A",1,"Z",11,1.68394167681622,1.00422096603212
480,"A",1,"Z",11,-0.437053203537225,0.94193510146336
481,"A",1,"Z",11,0.741124932430206,1.05257535323205
482,"A",1,"Z",11,1.17392041033408,0.750419602137117
483,"A",1,"Z",11,1.52404331734766,1.76543722676297
484,"A",1,"Z",11,-1.59975148373607,-1.11799137865028
485,"A",1,"Z",11,1.15159258441518,1.02853749550477
486,"A",1,"Z",11,0.810215450836885,0.698103203271186
487,"A",1,"Z",11,2.67941858492843,2.49560368813353
488,"A",1,"Z",11,-0.0131333211853766,0.854943344062994
489,"A",1,"Z",11,-1.34690247431944,-1.30161247680309
490,"A",1,"Z",11,-1.03441770498734,-0.265428082409416
491,"A",1,"Z",11,1.26693187867774,1.15343191067325
492,"A",1,"Z",11,1.13274767020399,1.47928696340426
493,"A",1,"Z",11,0.0666184693033938,-0.816691981649397
494,"A",1,"Z",11,2.58056410385266,2.77190579580422
495,"A",1,"Z",11,1.14328319614251,1.71243684464833
496,"A",1,"Z",11,-1.15436119530716,-0.618485012605438
497,"A",1,"Z",11,0.017301741812455,0.232534251934134
498,"A",1,"Z",11,2.59039253288407,2.47336771808386
499,"A",1,"Z",11,-0.887574866049753,-0.986309518242945
500,"A",1,"Z",11,2.70451148409894,0.910920800406419
501,"A",1,"Z",11,0.31708571400797,-0.172505912201643
502,"A",1,"Z",11,0.856787985748496,0.838945467493076
503,"A",1,"Z",11,0.130333410915507,0.851354392196068
504,"A",1,"Z",11,1.90985824194042,1.03875656055319
505,"A",1,"Z",11,1.36820954814458,1.40391812053357
506,"A",1,"Z",11,2.05829399899383,1.77436045677432
507,"A",1,"Z",11,-0.112849528460063,-1.08783413456816
508,"A",1,"Z",11,-0.254857281818435,-0.0621280468776795
509,"A",1,"Z",11,2.15937953441994,0.775618024356434
510,"A",1,"Z",11,1.24670816259595,1.0283863200001
511,"A",1,"Z",11,-0.866830815488052,-1.49753118781057
512,"A",1,"Z",11,1.13321551747395,0.802463110021802
513,"A",1,"Z",11,2.18902642117489,2.07911023307615
514,"A",1,"Z",11,2.50527948359056,3.16668053265664
515,"A",1,"Z",11,0.588270308272977,0.899773908581936
516,"A",1,"Z",11,2.63849654948108,2.65151632399029
517,"A",1,"Z",11,2.13024134225445,1.38368780677838
518,"A",1,"Z",11,1.74946930003473,1.74721582116545
519,"A",1,"Z",11,0.353785557225021,1.37662928580086
520,"A",1,"Z",11,1.5580190956426,2.38210009110488
521,"A",1,"Z",11,0.356536638808368,-0.117253261699841
522,"A",1,"Z",11,1.25385414047143,1.76765098688496
523,"A",1,"Z",11,1.40751060955162,0.92043340156035
524,"A",1,"Z",11,0.452988842788861,-1.20172229687065
525,"A",1,"Z",11,1.89205965838885,1.19584081289689
526,"A",1,"Z",11,0.42176415423339,0.848672188163644
527,"A",1,"Z",11,0.0375214050980383,1.29722039363994
528,"A",1,"Z",11,0.62635165928672,-0.048261721501405
529,"A",1,"Z",11,0.555716282549085,1.46273388292491
530,"A",1,"Z",11,1.72841865790109,0.787792442435173
531,"A",1,"Z",11,0.961701198610742,0.989953277154081
532,"A",1,"Z",11,1.56856619520005,0.657907979704881
533,"A",1,"Z",11,-0.839085977503983,-1.1727938403501
534,"A",1,"Z",11,2.31541759700025,2.4874714555287
535,"A",1,"Z",11,1.88624560794402,2.22315347650656
536,"A",1,"Z",11,0.554372180513641,0.860101252583386
537,"A",1,"Z",11,0.38561375186186,0.185756382580724
538,"A",1,"Z",11,-0.106171955198185,0.320522695569246
539,"A",1,"Z",11,4.01395180331361,1.51021469414422
540,"A",1,"Z",11,1.98576365141491,2.28969547564618
541,"A",1,"Z",11,1.77698424394351,1.66662799740211
542,"A",1,"Z",11,0.540459959471018,1.41621904309585
543,"A",1,"Z",11,0.416395731150583,1.38750662432405
544,"A",1,"Z",11,-0.755679293514945,0.871998412526922
545,"A",1,"Z",11,-0.392325470669511,-0.607115942340676
546,"A",1,"Z",11,1.59937406498772,2.02361699384831
547,"A",1,"Z",11,0.43661612749655,0.479317124515898
548,"A",1,"Z",11,0.58617231031885,0.626386637475271
549,"A",1,"Z",11,1.59476576313826,1.4769445802337
550,"A",1,"Z",11,1.81185806907825,1.85147255191696
551,"A",1,"Z",11,1.70613361172131,2.18801739883636
552,"A",1,"Z",11,1.93774767493045,2.00195267461191
553,"A",1,"Z",11,1.4031508273902,1.66898156913043
554,"A",1,"Z",11,0.955998648320661,0.557356778723203
555,"A",1,"Z",11,1.21147582042213,1.49358194672434
556,"A",1,"Z",11,0.0765659288292497,1.18582972129115
557,"A",1,"Z",11,0.787397484459365,1.51208467916579
558,"A",1,"Z",11,0.711598352151477,0.366343066633441
559,"A",1,"Z",11,0.826448703360731,1.98230952271268
560,"A",1,"Z",11,0.475090258816025,1.2185825885972
561,"A",1,"Z",11,0.439403739390361,0.242999921112547
562,"A",1,"Z",11,-0.371839217755539,-0.790689982511672
563,"A",1,"Z",11,1.32037571183579,1.57707983167584
564,"A",1,"Z",11,1.92381730251119,2.72037103723938
565,"A",1,"Z",11,1.48669803874312,2.87423372413562
566,"A",1,"Z",11,1.23983901887163,1.09810996415805
567,"A",1,"Z",11,-0.0411654297197108,0.0467620450966482
568,"A",1,"Z",11,1.36156223314165,1.76841766837792
569,"A",1,"Z",11,1.87664172841385,1.18738273820155
570,"A",1,"Z",11,-0.364661300770049,0.615999795238171
571,"A",1,"Z",11,0.462996685976296,1.59508971369966
572,"A",1,"Z",11,-0.15344928168026,0.0829149935308926
573,"A",1,"Z",11,0.626964467702918,0.0915435755432157
574,"A",1,"Z",11,1.21112624713288,1.96195363386282
575,"A",1,"Z",11,0.840246315007076,0.686607369859718
576,"A",1,"Z",11,0.93217537066385,1.17525492330467
577,"A",1,"Z",11,2.20932252298557,2.94333753138218
578,"A",1,"Z",11,0.366535796413626,0.849200016338136
579,"A",1,"Z",11,0.116301340870753,0.617396784078099
580,"A",1,"Z",11,-0.282756947169666,1.08022067338175
581,"A",1,"Z",11,0.924456341619828,1.57526324678674
582,"A",1,"Z",11,1.01307749342229,1.44870551287595
583,"A",1,"Z",11,0.361894103727897,1.21226467490186
584,"A",1,"Z",11,2.44424378106886,1.9647007472579
585,"A",1,"Z",11,0.380484132338015,0.772030170210791
586,"A",1,"Z",11,0.937744868007697,1.1690491511644
587,"A",1,"Z",11,-0.110812085982477,0.253218956698003
588,"A",1,"Z",11,1.29844404743861,1.27405091168062
589,"A",1,"Z",11,-0.591846108092956,0.214998256064711
590,"A",1,"Z",11,3.0193512972076,1.92043736880374
591,"A",1,"Z",11,2.53302669189885,2.16258414193284
592,"A",1,"Z",11,0.179711709183215,-1.7897775248957
593,"A",1,"Z",11,1.45878322629179,2.12652822836418
594,"A",1,"Z",11,2.06424221395793,0.334768687838233
595,"A",1,"Z",11,1.64896674808205,0.780377127455516
596,"A",1,"Z",11,-0.582645616037913,0.392590499868308
597,"A",1,"Z",11,1.67049115407999,1.93564752812613
598,"A",1,"Z",11,1.03157101996052,0.407186337871348
599,"A",1,"Z",11,1.6115695910223,1.88462881478066
600,"A",1,"Z",11,0.883474006067163,2.03651952854089
601,"A",1,"Z",11,1.4247592438961,0.29600978464118
602,"A",1,"Z",11,0.31237514979754,1.32516539414655
603,"A",1,"Z",11,1.12709065030314,0.811954218648504
604,"A",1,"Z",11,0.966821862829487,0.0417061929017234
605,"A",1,"Z",11,1.2744951538047,1.57472554982974
606,"A",1,"Z",11,0.597042913652309,0.503426340174525
607,"A",1,"Z",11,0.896689916297516,0.265294921219272
608,"A",1,"Z",11,1.11400038948841,1.37697321655789
609,"A",1,"Z",11,0.827537899693857,1.31184088612951
610,"A",1,"Z",11,0.509909036126471,0.15021354523918
611,"A",1,"Z",11,-0.455427294072446,0.992209435740922
612,"A",1,"Z",11,1.46392579859751,0.975836590710542
613,"A",1,"Z",11,1.27182026924913,1.56922087090875
614,"A",1,"Z",11,1.1589451197858,0.870100860109051
615,"A",1,"Z",11,0.889863260121622,0.633625338421384
616,"A",1,"Z",11,2.98390356876682,2.80860792367341
617,"A",1,"Z",11,0.252972050708205,0.548118013581427
618,"A",1,"Z",11,2.16972602936218,3.31959748047286
619,"A",1,"Z",11,1.70041007720969,1.93063352928326
620,"A",1,"Z",11,0.755342581559012,0.853131942730336
621,"A",1,"Z",11,-0.0117050951615678,1.23866723265934
622,"A",1,"Z",11,-0.0728337183957666,1.01691891192382
623,"A",1,"Z",11,-0.264236176125618,-0.652773258732446
624,"A",1,"Z",11,1.28913301224082,0.715551812547706
625,"A",1,"Z",11,0.518060538336329,-0.656505129254769
626,"A",1,"Z",11,-1.24056576890448,-0.350659065974129
627,"A",1,"Z",11,0.503245403423632,1.04358587766138
628,"A",1,"Z",11,0.406729120544216,0.0476699031108528
629,"A",1,"Z",11,1.15513034238719,1.13403635564584
630,"A",1,"Z",11,0.698189536794765,0.890043692030801
631,"A",1,"Z",11,1.68958594629185,1.77055706526659
632,"A",1,"Z",11,-0.00965831526956129,0.88022496802522
633,"A",1,"Z",11,-0.893081579345683,0.452087715854172
634,"A",1,"Z",11,0.539724053605247,0.825609562510626
635,"A",1,"Z",11,0.48384737749645,0.153066596124318
636,"A",1,"Z",11,0.150724464373579,-0.112682486784064
637,"A",1,"Z",11,0.388551338578396,1.53361981644054
638,"A",1,"Z",11,2.1158845775437,2.08054336255421
639,"A",1,"Z",11,1.94891069878404,0.583272983277197
640,"A",1,"Z",11,0.959512436517791,1.77945288859392
641,"A",1,"Z",11,1.05305847623796,1.10236622114418
642,"A",1,"Z",11,0.960392402371191,0.950432257109778
643,"A",1,"Z",11,-0.210004393433024,-0.116654678403136
644,"A",1,"Z",11,3.07649322384596,2.17636402261745
645,"A",1,"Z",11,2.26769034755968,2.84819416325245
646,"A",1,"Z",11,1.3282434762383,1.55390775584708
647,"A",1,"Z",11,0.0445692271663918,-0.384769659979229
648,"A",1,"Z",11,0.917990230644848,2.48760375876625
649,"A",1,"Z",11,0.408971453165484,0.225012640316831
650,"A",1,"Z",11,1.18811471865281,1.0151410954329
651,"A",1,"Z",11,1.05168432077805,0.0396951422955421
652,"A",1,"Z",11,2.01940535200151,1.20058515208668
653,"A",1,"Z",11,1.26478928780636,0.815172679002142
654,"A",1,"Z",11,-0.0440309764875597,0.172779101859779
655,"A",1,"Z",11,0.894274238024582,1.44000983264125
656,"A",1,"Z",11,0.940444692847868,0.634950729706268
657,"A",1,"Z",11,2.78370465112868,2.44796399629878
658,"A",1,"Z",11,1.19726642980912,1.11217729389522
659,"A",1,"Z",11,0.69649979783646,-0.321191702874958
660,"A",1,"Z",11,0.707071413882946,1.25431496881721
661,"A",1,"Z",11,0.971248479781412,0.754218041642464
662,"A",1,"Z",11,1.0741191514802,0.861762499947719
663,"A",1,"Z",11,0.915544400201386,1.43639858725044
664,"A",1,"Z",11,1.56533033117648,1.8819152965909
665,"A",1,"Z",11,0.385215915430284,0.734889675413184
666,"A",1,"Z",11,3.30940664514362,3.85704840958372
667,"A",1,"Z",11,-0.0544118603935242,0.521686255863426
668,"A",1,"Z",11,1.32058732552415,1.19522420827572
669,"A",1,"Z",11,1.20305581667726,2.27750108769984
670,"A",1,"Z",11,0.451674168354242,1.02107706554943
671,"A",1,"Z",11,2.1672965692252,2.26387336344472
672,"A",1,"Z",11,-0.636558633627724,-1.24574076507016
673,"A",1,"Z",11,0.60185901851217,-0.00889441982047301
674,"A",1,"Z",11,-0.0627105539919983,0.702790967062595
675,"A",1,"Z",11,0.914496055550027,0.893660636547527
676,"A",1,"Z",11,1.82613119866077,1.50228095999854
677,"A",1,"Z",11,0.504555589955321,0.18440993651343
678,"A",1,"Z",11,0.698831737595275,1.13287808795749
679,"A",1,"Z",11,0.0614114150295635,0.705257423330291
680,"A",1,"Z",11,0.791555442201488,0.852279739201713
681,"A",1,"Z",11,2.44324306791328,3.07705204602229
682,"A",1,"Z",11,0.440003241011685,0.751122364937559
683,"A",1,"Z",11,1.68865597594191,1.23990861125179
684,"A",1,"Z",11,2.02426430953052,2.0051998489377
685,"A",1,"Z",11,1.99734562313181,2.12979073561062
686,"A",1,"Z",11,3.02257660248154,1.81438318969515
687,"A",1,"Z",11,1.2540768465564,1.84627150811882
688,"A",1,"Z",11,1.13178290668818,0.562199996149507
689,"A",1,"Z",11,-0.0504933936615701,0.880491562535602
690,"A",1,"Z",11,0.713257995338211,0.710665791024961
691,"A",1,"Z",11,0.0316271146206588,-0.55456023507177
692,"A",1,"Z",11,1.65677048881887,2.03935377535734
693,"A",1,"Z",11,2.42891445168784,2.01295467443704
694,"A",1,"Z",11,-0.339168615995775,0.939672719451176
695,"A",1,"Z",11,0.915406914649048,0.741591473007706
696,"A",1,"Z",11,0.431915351102129,2.10491719362504
697,"A",1,"Z",11,0.682706603587256,0.608857293371601
698,"A",1,"Z",11,1.53754908498421,0.389574877357029
699,"A",1,"Z",11,0.593635666605995,0.603282967707876
700,"A",1,"Z",11,1.2786431574818,2.15493215302228
701,"A",1,"Z",11,-0.156017091842352,-0.0655822268243276
702,"A",1,"Z",11,3.12718212347178,1.83488536622046
703,"A",1,"Z",11,0.994069417834725,2.21511987159934
704,"A",1,"Z",11,1.7068989350416,2.45905567805456
705,"A",1,"Z",11,1.1232834894957,0.937717905431945
706,"A",1,"Z",11,3.08023408417629,3.29080485384673
707,"A",1,"Z",11,0.988887720092032,0.857147775134838
708,"A",1,"Z",11,0.527615778726071,0.465904081299883
709,"A",1,"Z",11,1.46238236209835,0.550784578564968
710,"A",1,"Z",11,0.638125438709646,2.41764668480762
711,"A",1,"Z",11,-0.187250802126083,0.506900960940555
712,"A",1,"Z",11,-0.641932821033785,-0.644441156406754
713,"A",1,"Z",11,1.27939878683204,1.13388584564182
714,"A",1,"Z",11,1.46475731768839,0.562438268913801
715,"A",1,"Z",11,1.39498096807512,1.17552673335883
716,"A",1,"Z",11,-0.865432975041152,0.25391553382786
717,"A",1,"Z",11,0.658221811009391,0.382735548704056
718,"A",1,"Z",11,-0.257985147005713,0.17812710100551
719,"A",1,"Z",11,1.51314453903154,1.39552968190736
720,"A",1,"Z",11,0.756844735092469,-0.534933963585809
721,"A",1,"Z",11,-0.120117362409884,0.839217008931195
722,"A",1,"Z",11,1.25682070224933,0.511698750486546
723,"A",1,"Z",11,1.33772255064596,2.08434792885874
724,"A",1,"Z",11,0.304342257727998,-0.397163737911773
725,"A",1,"Z",11,0.58509610427375,0.0308851761824815
726,"A",1,"Z",11,1.82430518339619,0.0205982790767696
727,"A",1,"Z",11,-0.275144000406856,-0.143978266007907
728,"A",1,"Z",11,1.12031746857824,2.31573733672459
729,"A",1,"Z",11,1.00237227784824,1.71777294802618
730,"A",1,"Z",11,-0.874309754712529,-1.16983733288029
731,"A",1,"Z",11,0.512053986480306,1.21167110028909
732,"A",1,"Z",11,0.670156609353374,-1.14977099251126
733,"A",1,"Z",11,0.172431345247674,-0.306146605942218
734,"A",1,"Z",11,1.26727235258977,1.75241543699679
735,"A",1,"Z",11,-0.5328053035909,-0.0524398724502162
736,"A",1,"Z",11,1.19517553556156,1.4183452079007
737,"A",1,"Z",11,0.820417647070369,1.09476080362819
738,"A",1,"Z",11,1.52557961108671,0.763735330081793
739,"A",1,"Z",11,1.3425831615115,1.95625097274098
740,"A",1,"Z",11,0.261080033785464,0.141127057318336
741,"A",1,"Z",11,1.59799119228583,1.39586056807841
742,"A",1,"Z",11,1.28534871118623,2.2287481366416
743,"A",1,"Z",11,0.410342568852544,0.442985288839145
744,"A",1,"Z",11,0.540102088508764,0.57847495708111
745,"A",1,"Z",11,1.60353516109149,1.97449758397769
746,"A",1,"Z",11,2.03165310558476,1.63979901589599
747,"A",1,"Z",11,0.651374390074687,0.968373371390936
748,"A",1,"Z",11,-0.160207114180944,0.799816018372623
749,"A",1,"Z",11,1.56262182472775,0.993059392314867
750,"A",1,"Z",11,0.864399079732081,0.15706486838683
751,"A",1,"Z",11,0.690838408354023,0.0288606434662028
752,"A",1,"Z",11,0.387426993909647,-0.252845231960755
753,"A",1,"Z",11,-0.32397866594275,0.292811399698175
754,"A",1,"Z",11,-0.126723774125176,-0.315969572833087
755,"A",1,"Z",11,0.013170292669367,-0.667691305654513
756,"A",1,"Z",11,0.278281950514862,0.827003210897957
757,"A",1,"Z",11,2.83882577990513,2.8093394762965
758,"A",1,"Z",11,2.20801139738456,2.15252577026819
759,"A",1,"Z",11,0.75040981640972,0.643957261342752
760,"A",1,"Z",11,-0.249171318560527,0.0687135200499809
761,"A",1,"Z",11,0.31654836703557,1.07820548308656
762,"A",1,"Z",11,2.39510331842734,3.34973731960141
763,"A",1,"Z",11,0.235727260517118,1.2676224434677
764,"A",1,"Z",11,-0.54686011852404,-0.0288958104838419
765,"A",1,"Z",11,1.62308229089972,0.907139719758553
766,"A",1,"Z",11,0.987368456106158,1.97526554529644
767,"A",1,"Z",11,-0.388669991431221,-0.0173935934674943
768,"A",1,"Z",11,1.29970309666528,0.738967172433321
769,"A",1,"Z",11,0.191077414360298,1.44569101373389
770,"A",1,"Z",11,2.4246163237752,1.44456910171913
771,"A",1,"Z",11,1.19916045512202,0.954163852370245
772,"A",1,"Z",11,0.248984579993205,-0.0212616661567127
773,"A",1,"Z",11,0.241594212706014,0.423390723725051
774,"A",1,"Z",11,-0.0310022785064443,0.671701544903977
775,"A",1,"Z",11,2.55560614952096,1.50848720680161
776,"A",1,"Z",11,1.97561287366911,1.78483968589568
777,"A",1,"Z",11,1.0877150250491,0.766406340187245
778,"A",1,"Z",11,0.648160249028236,1.47413554908588
779,"A",1,"Z",11,1.98969821918862,1.44022708479791
780,"A",1,"Z",11,0.523095919748351,0.317515649771458
781,"A",1,"Z",11,2.31832589986762,1.81247278126679
782,"A",1,"Z",11,3.90648109314835,3.73549752571036
783,"A",1,"Z",11,0.969507404500193,1.45918072937015
784,"A",1,"Z",11,2.06813688892165,2.25079867334213
785,"A",1,"Z",11,2.51015059384793,3.57488692524214
786,"A",1,"Z",11,0.276063224308703,0.749510059185732
787,"A",1,"Z",11,0.167578159819182,0.94188624006819
788,"A",1,"Z",11,-0.683993786907102,0.207387190720225
789,"A",1,"Z",11,0.919874233676278,-0.105225787343616
790,"A",1,"Z",11,1.48902635820128,0.343885906035585
791,"A",1,"Z",11,0.456584135026542,0.936008631219809
792,"A",1,"Z",11,0.446369476395033,-0.467477391069234
793,"A",1,"Z",11,1.41135958902818,1.05181771297732
794,"A",1,"Z",11,-0.0986057997484566,-0.120874668688005
795,"A",1,"Z",11,0.311288749034504,-0.0715036087254135
796,"A",1,"Z",11,1.07161577197532,0.698972556378648
797,"A",1,"Z",11,0.194287945126603,-0.0301833402518856
798,"A",1,"Z",11,1.12390153524928,1.16842550306803
799,"A",1,"Z",11,2.01958313023063,1.95250140551851
800,"A",1,"Z",11,2.73580482954724,2.59066281068145
801,"A",1,"Z",11,0.410180388783973,0.0992147859538797
802,"A",1,"Z",11,1.29832628839091,2.18218911654084
803,"A",1,"Z",11,-0.310977115014329,-0.133917362713788
804,"A",1,"Z",11,0.72437739607652,1.46197214992984
805,"A",1,"Z",11,0.0466343712635995,-0.884424677897116
806,"A",1,"Z",11,0.554293012182796,0.564350565663322
807,"A",1,"Z",11,0.381058447180796,0.128402521823105
808,"A",1,"Z",11,1.63603545442595,1.27377335351649
809,"A",1,"Z",11,1.51556851832172,0.813093673627248
810,"A",1,"Z",11,1.3849705067824,2.12373096236419
811,"A",1,"Z",11,-0.650673807909859,-0.655157225915999
812,"A",1,"Z",11,1.84662828102517,2.21715750901766
813,"A",1,"Z",11,0.635264383604769,0.985099596503813
814,"A",1,"Z",11,0.577023563649949,0.779859721638779
815,"A",1,"Z",11,0.758893084345194,2.13234877040826
816,"A",1,"Z",11,-0.103547288182775,0.610585096810159
817,"A",1,"Z",11,0.313098983690149,1.20736620627127
818,"A",1,"Z",11,1.74776939671079,2.38420224628881
819,"A",1,"Z",11,2.8905524884907,2.24368922107824
820,"A",1,"Z",11,1.49458967234629,1.71947423628176
821,"A",1,"Z",11,1.27156825390311,0.757910220156358
822,"A",1,"Z",11,1.26361063766483,2.57817130301274
823,"A",1,"Z",11,1.12372216881369,1.41054291580434
824,"A",1,"Z",11,-0.388644443801304,-0.529172152834577
825,"A",1,"Z",11,0.14574852775931,-0.701218821618943
826,"A",1,"Z",11,1.81875037427638,1.58317977937589
827,"A",1,"Z",11,1.85441273485788,1.2601764001059
828,"A",1,"Z",11,0.41397868841148,0.511323636741442
829,"A",1,"Z",11,0.987622317205341,1.83691384255914
830,"A",1,"Z",11,0.0261061984652806,1.28034395701522
831,"A",1,"Z",11,0.820539626420723,1.10219673157849
832,"A",1,"Z",11,-0.0347441784433502,0.416802918719399
833,"A",1,"Z",11,1.79933674292533,2.59611652762386
834,"A",1,"Z",11,3.06487162300298,1.33051048508995
835,"A",1,"Z",11,0.491292064413055,1.04252895232827
836,"A",1,"Z",11,2.27858057460383,2.13252004857583
837,"A",1,"Z",11,3.82922920387444,2.53752503853219
838,"A",1,"Z",11,3.15294769778684,1.85440914083001
839,"A",1,"Z",11,1.18469620514977,0.882547393957677
840,"A",1,"Z",11,0.95486223654647,1.83288521683846
841,"A",1,"Z",11,1.18954603384293,1.78034579318565
842,"A",1,"Z",11,0.936000861271619,0.534655274670627
843,"A",1,"Z",11,1.65458122511164,1.64872943790001
844,"A",1,"Z",11,2.17736275970585,1.80248982197657
845,"A",1,"Z",11,0.0591877722240907,0.508901155438494
846,"A",1,"Z",11,1.71480009742524,1.16028034425113
847,"A",1,"Z",11,3.12859074140967,3.82997897925953
848,"A",1,"Z",11,1.39033032334789,1.1231516161461
849,"A",1,"Z",11,3.31678336333545,3.14242087123433
850,"A",1,"Z",11,1.19947652289611,1.87101357170585
851,"A",1,"Z",11,1.99546547383136,2.77883062214948
852,"A",1,"Z",11,-0.206265882848994,-0.375523355220262
853,"A",1,"Z",11,0.29838553137474,0.29245408588362
854,"A",1,"Z",11,1.35071850771757,0.505873698667963
855,"A",1,"Z",11,1.46103780815786,1.97538549463225
856,"A",1,"Z",11,2.01234219895505,0.474995289915325
857,"A",1,"Z",11,2.54689785563632,2.33959052537246
858,"A",1,"Z",11,0.583919176690818,-0.593829843325103
859,"A",1,"Z",11,0.336505057675759,0.699352056789631
860,"A",1,"Z",11,0.515581208331356,1.54556173374661
861,"A",1,"Z",11,0.0258860284946845,-1.33902821797502
862,"A",1,"Z",11,1.47724435830971,0.961261752223319
863,"A",1,"Z",11,-0.360882132477089,-0.474327238960841
864,"A",1,"Z",11,0.271244548875499,0.817488461669658
